
SIMPLE-AWD: drop=0.7 lr=0.0001
epoch  train_loss  valid_loss  accuracy
14     0.636900    0.616197    0.685990
15     0.645050    0.621236    0.685990
16     0.631270    0.618701    0.685990
17     0.625533    0.628441    0.685990
18     0.643377    0.615638    0.685990
19     0.642923    0.624880    0.685990
20     0.649287    0.627307    0.685990
epoch  train_loss  valid_loss  accuracy
1      0.613481    1.533637    0.289855
2      0.547161    0.754135    0.613527
3      0.595079    0.658586    0.603865
4      0.573290    0.613813    0.632850
epoch  train_loss  valid_loss  accuracy
1      0.650112    0.963627    0.685990
2      0.609993    0.752557    0.685990
3      0.661025    0.628887    0.685990
4      0.672306    0.622375    0.685990
5      0.653177    0.647069    0.685990
6      0.623846    0.812992    0.685990
7      0.613518    0.774471    0.685990
8      0.632284    0.632658    0.685990
9      0.629586    0.668179    0.685990
10     0.631682    0.642747    0.685990
11     0.641175    0.624012    0.685990
12     0.653240    0.632500    0.685990
13     0.641900    0.624384    0.685990
14     0.642614    0.622375    0.685990
15     0.609980    0.699824    0.685990
16     0.655180    0.630195    0.685990
17     0.647671    0.622692    0.685990
18     0.653631    0.622235    0.685990
19     0.640408    0.622777    0.685990
20     0.634431    0.622270    0.685990
epoch  train_loss  valid_loss  accuracy
1      0.620681    0.917861    0.386473
2      0.605558    0.731287    0.584541
3      0.581073    0.710423    0.603865
4      0.576965    0.678884    0.599034
epoch  train_loss  valid_loss  accuracy
1      0.599141    0.854507    0.685990
2      0.609033    0.673702    0.685990
3      0.637048    0.698331    0.685990
4      0.604524    0.735127    0.685990
5      0.614963    0.639244    0.685990
6      0.585527    0.739222    0.695652
7      0.633762    0.623725    0.685990
8      0.624319    0.627422    0.685990
9      0.632477    0.632291    0.685990
10     0.620519    0.672270    0.690821
11     0.599282    0.728251    0.681159
12     0.605055    0.860600    0.685990
13     0.612866    0.637677    0.685990
14     0.605791    0.622393    0.685990
15     0.627368    0.628356    0.685990
16     0.638807    0.687071    0.685990
17     0.641039    0.621578    0.685990
18     0.620571    0.642084    0.685990
19     0.619495    0.627397    0.685990
20     0.635654    0.621582    0.685990
total elapsed time: 09:53:34

AWD-Pretrained-Wiki-Finetuned-Nidia: drop=0.7 lr=0.01
epoch  train_loss  valid_loss  accuracy
1      0.635226    0.675150    0.642512
2      0.596095    0.695730    0.647343
3      0.594160    0.648167    0.671498
4      0.583587    0.667095    0.676328
epoch  train_loss  valid_loss  accuracy
1      0.681279    0.865295    0.685990
2      0.627459    0.837863    0.685990
3      0.623208    0.672337    0.685990
4      0.612166    0.953330    0.685990
5      0.629607    0.803675    0.685990
6      0.644114    0.617602    0.685990
7      0.609396    0.851846    0.685990
8      0.631897    0.813453    0.685990
9      0.624289    0.641732    0.685990
10     0.612523    0.893986    0.685990
11     0.624209    0.614501    0.685990
12     0.633949    0.659615    0.685990
13     0.630022    0.715396    0.685990
14     0.607312    0.752180    0.685990
15     0.602660    0.715189    0.685990
16     0.627310    0.622974    0.685990
17     0.625530    0.624311    0.685990
18     0.625881    0.624865    0.685990
19     0.628151    0.622062    0.685990
20     0.628047    0.577912    0.821256
epoch  train_loss  valid_loss  accuracy
1      0.663134    0.583584    0.705314
2      0.621732    0.630366    0.690821
3      0.629544    0.757160    0.439614
4      0.572941    0.724044    0.555556
epoch  train_loss  valid_loss  accuracy
1      0.656565    0.668115    0.676328
2      0.640361    0.702323    0.685990
3      0.636419    3.244292    0.685990
4      0.622053    1.557514    0.623188
5      0.633118    0.633470    0.685990
6      0.630609    0.637609    0.685990
7      0.618931    0.811794    0.685990
8      0.601430    0.795711    0.685990
9      0.619721    0.631260    0.685990
10     0.619738    1.440073    0.685990
11     0.623812    0.803184    0.685990
12     0.619344    0.652451    0.685990
13     0.646832    0.636018    0.685990
14     0.648898    0.622370    0.685990
15     0.639717    0.656868    0.685990
16     0.645134    0.637779    0.685990
17     0.637707    0.624111    0.685990
18     0.632030    0.623955    0.685990
19     0.634085    0.620558    0.685990
20     0.636486    0.623798    0.685990
epoch  train_loss  valid_loss  accuracy
1      0.644668    0.645130    0.690821
2      0.594106    0.652290    0.690821
3      0.600151    0.661092    0.676328
4      0.600598    0.667249    0.661836
epoch  train_loss  valid_loss  accuracy
1      0.618616    1.010239    0.685990
2      0.640861    0.833167    0.685990
3      0.629125    1.008747    0.685990
4      0.628321    0.798551    0.685990
5      0.644376    0.622851    0.685990
6      0.641740    0.656019    0.685990
7      0.625423    1.161419    0.685990
8      0.632006    0.636855    0.685990
9      0.645031    1.149684    0.685990
10     0.617630    0.740443    0.685990
11     0.631844    3.227024    0.685990
12     0.617074    0.778129    0.685990
13     0.635794    0.661470    0.685990
14     0.631431    0.622762    0.685990
15     0.625875    0.651716    0.685990
16     0.610265    0.743855    0.685990
17     0.622133    0.637653    0.685990
18     0.629328    0.651115    0.685990
19     0.645198    4.429611    0.314010
20     0.633261    0.621525    0.685990
epoch  train_loss  valid_loss  accuracy
1      0.631726    0.669528    0.695652
2      0.592289    0.645965    0.681159
3      0.587563    0.761507    0.541063
4      0.577910    0.780145    0.478261
epoch  train_loss  valid_loss  accuracy
1      0.608254    1.612124    0.685990
2      0.626298    0.838102    0.685990
3      0.610074    1.002574    0.685990
4      0.623399    0.707448    0.821256
5      0.620930    0.716980    0.685990
6      0.593530    0.660204    0.685990
7      0.632794    0.625507    0.685990
8      0.631587    0.642267    0.685990
9      0.628142    0.618430    0.685990
10     0.629024    0.731338    0.685990
11     0.641743    0.670899    0.685990
12     0.635683    0.613537    0.685990
13     0.621346    0.683630    0.685990
14     0.621056    0.648913    0.685990
15     0.619824    0.661427    0.685990
16     0.635713    0.622691    0.685990
17     0.636287    0.702268    0.685990
18     0.641655    0.688028    0.685990
19     0.639945    0.616383    0.685990
20     0.646971    0.625611    0.685990
epoch  train_loss  valid_loss  accuracy
1      0.530159    0.590294    0.690821
2      0.599857    0.627602    0.705314
3      0.590911    0.712490    0.695652
4      0.586501    0.653225    0.685990
epoch  train_loss  valid_loss  accuracy
1      0.675458    0.622626    0.685990
2      0.637178    3.232556    0.685990
3      0.617522    0.585483    0.821256
4      0.632096    0.676020    0.685990
5      0.636402    0.656899    0.685990
6      0.637373    0.642508    0.685990
7      0.619172    0.884990    0.685990
8      0.617289    0.598744    0.685990
9      0.604334    0.793876    0.685990
10     0.640388    0.627179    0.685990
11     0.643635    0.651275    0.685990
12     0.638834    0.644751    0.685990
13     0.633134    0.853864    0.685990
14     0.647485    0.633672    0.685990
15     0.632567    0.734115    0.685990
16     0.645678    0.749569    0.685990
17     0.631847    0.622333    0.685990
18     0.631078    0.636051    0.685990
19     0.635446    0.696354    0.685990
20     0.646133    0.621563    0.685990
total elapsed time: 10:26:43
